Date,Brand,Country,Ad_Spend (€),Impressions,Clicks,Conversions,Revenue (€),ROI,CTR,CPC (€),Conversion_Rate,Ad_Frequency,Avg_Cart_Value (€),Return_Rate,Customer_Satisfaction,Sentiment_Score,Tweet_Mentions,Sentiment_Trend,% Positive Tweets,% Negative Tweets,Target_Age,Target_Gender,Target_Occupation,Target_Income,Ad_Channel,Ad_Type
2023-12-31,Uber,Australie,302583,4706425,298587,19353,2181299.51,7.21,0.0634,1.01,0.0648,3.44,112.71,0.0433,4.26,0.76,61552,0.79,53.4,46.6,45-54,Female,Employee,High,Digital,Sponsored Post
2023-12-31,Uber,Japon,1436079,27733231,189112,33759,16401370.19,11.42,0.0068,7.59,0.1785,11.77,485.83,0.1419,4.55,0.35,74468,0.49,58.2,41.8,65+,Male,Self-employed,Low,Digital,Sponsored Post
2023-12-31,Airbnb,USA,8511330,112559301,8312426,426005,149970556.39,17.62,0.0738,1.02,0.0512,65.81,352.04,0.0295,4.48,0.74,28065,0.75,77.7,22.299999999999997,18-24,Female,Unemployed,High,Digital,Video
2023-12-31,Airbnb,France,4794542,26219858,1288896,145215,57722445.69,12.04,0.0492,3.72,0.1127,35.94,397.49,0.0988,4.18,-0.57,23108,-0.46,17.0,83.0,35-44,Female,Retired,Low,Print,Sponsored Post
2023-12-31,Airbnb,Allemagne,288503,4498261,300658,47339,17918979.06,62.11,0.0668,0.96,0.1575,1.77,378.52,0.0373,4.48,-0.46,65307,-0.5,16.7,83.3,18-24,Male,Employee,Low,Print,Video
2023-12-31,Airbnb,UK,4687075,42058800,3028440,635465,186279785.07,39.74,0.072,1.55,0.2098,17.63,293.14,0.0371,4.78,0.1,50021,0.08,28.3,71.7,25-34,Female,Employee,High,Social Media,Search Ad
2023-12-31,Airbnb,Canada,6921891,61899781,5226674,784140,389916484.26,56.33,0.0844,1.32,0.15,14.0,497.25,0.0678,3.04,0.62,16106,0.63,76.1,23.900000000000006,55-64,Female,Student,Low,Digital,Video
2023-12-31,Airbnb,Espagne,6245433,119508143,8170904,2238166,873464085.79,139.86,0.0684,0.76,0.2739,350.45,390.26,0.1495,3.32,0.61,23331,0.79,59.3,40.7,18-24,Male,Unemployed,High,Outdoor,Banner
2023-12-31,Airbnb,Italie,3128125,23530871,758674,72314,8857340.14,2.83,0.0322,4.12,0.0953,18.85,122.48,0.1103,3.07,0.88,61373,1.05,49.6,50.4,18-24,Non-binary,Employee,Middle,Outdoor,Banner
2023-12-31,Airbnb,Brésil,1714440,14616483,444664,114213,26442366.96,15.42,0.0304,3.86,0.2569,7.58,231.52,0.1209,3.83,0.64,18810,0.52,65.0,35.0,25-34,Female,Student,Low,Social Media,Email
2023-12-31,Airbnb,Australie,2418124,34390640,786323,151793,48626004.2,20.11,0.0229,3.08,0.193,15.1,320.34,0.0377,3.88,-0.62,39708,-0.53,11.0,89.0,55-64,Male,Unemployed,Middle,Digital,Banner
2023-12-31,Airbnb,Japon,7398255,90254840,8876254,1572361,424308547.87,57.35,0.0983,0.83,0.1771,84.43,269.85,0.0568,4.38,-0.33,89423,-0.3,21.1,78.9,55-64,Female,Student,Low,Digital,Search Ad
2023-12-31,Gucci,USA,9059194,85340519,821879,197920,43651917.13,4.82,0.0096,11.02,0.2408,27.81,220.55,0.0763,4.14,-0.38,84318,-0.48,29.0,71.0,65+,Female,Retired,Low,TV,Search Ad
2023-12-31,Gucci,France,4948694,97812293,4231167,941850,335621645.68,67.82,0.0433,1.17,0.2226,423.44,356.34,0.0817,3.67,0.62,9399,0.67,62.4,37.6,45-54,Female,Student,Middle,TV,Video
2023-12-31,Gucci,Allemagne,3768281,62973381,1718804,235231,5816100.99,1.54,0.0273,2.19,0.1369,28.45,24.73,0.1036,3.86,0.37,21734,0.57,55.0,45.0,55-64,Male,Retired,Low,Social Media,Sponsored Post
2023-12-31,Gucci,UK,3884664,40104612,3461064,855957,289270383.39,74.46,0.0863,1.12,0.2473,17.25,337.95,0.0863,4.97,-0.85,85392,-0.67,5.8,94.2,25-34,Male,Employee,Low,Outdoor,Sponsored Post
2023-12-31,Gucci,Canada,1609165,31501275,1454665,359375,93974345.08,58.4,0.0462,1.11,0.2471,6.43,261.49,0.0921,3.57,-0.61,49571,-0.48,14.4,85.6,18-24,Non-binary,Student,Middle,Social Media,Sponsored Post
2023-12-31,Gucci,Espagne,3668656,34378617,890556,107676,26132883.76,7.12,0.0259,4.12,0.1209,7.01,242.7,0.1329,3.56,0.7,42732,0.65,52.0,48.0,55-64,Female,Employee,High,Social Media,Email
2023-12-31,Gucci,Italie,1723817,26327451,1510890,386568,138125453.28,80.13,0.0574,1.14,0.2559,7.57,357.31,0.0509,3.91,0.95,92297,0.84,90.9,9.099999999999994,25-34,Non-binary,Retired,Low,Print,Search Ad
2023-12-31,Gucci,Brésil,7932421,103786614,3514172,873637,144532482.34,18.22,0.0339,2.26,0.2486,39.16,165.44,0.1435,4.85,0.54,72801,0.64,63.4,36.6,18-24,Female,Retired,Low,Social Media,Video
2023-12-31,Gucci,Australie,6722117,80817751,5445745,1083272,397350040.35,59.11,0.0674,1.23,0.1989,33.68,366.81,0.1121,4.21,0.39,80896,0.24,37.8,62.2,25-34,Male,Self-employed,High,TV,Sponsored Post
2023-12-31,Gucci,Japon,6693907,88212004,6591121,1687791,664776270.82,99.31,0.0747,1.02,0.2561,20.54,393.87,0.1455,4.84,-0.41,1266,-0.36,27.8,72.2,25-34,Female,Unemployed,Middle,Social Media,Search Ad
2023-12-31,L’Oréal,USA,8147609,109930206,5934870,920533,400028054.62,49.1,0.054,1.37,0.1551,81.08,434.56,0.0584,4.84,0.04,10464,0.11,26.9,73.1,18-24,Non-binary,Unemployed,Low,Print,Email
2023-12-31,L’Oréal,France,2943473,34158605,3372123,818780,257339659.55,87.43,0.0987,0.87,0.2428,6.84,314.3,0.0668,4.9,0.18,73908,0.24,36.7,63.3,25-34,Male,Unemployed,Low,Digital,Search Ad
2023-12-31,L’Oréal,Allemagne,7224727,89210587,3194535,508352,187723303.08,25.98,0.0358,2.26,0.1591,21.92,369.28,0.1052,4.22,0.5,23794,0.58,61.8,38.2,35-44,Female,Retired,Low,Print,Video
2023-12-31,L’Oréal,UK,9145857,87911938,4672538,1382194,284091527.75,31.06,0.0532,1.96,0.2958,50.95,205.54,0.0937,3.39,-0.22,59066,-0.3,24.5,75.5,65+,Male,Self-employed,Middle,Social Media,Video
2023-12-31,L’Oréal,Canada,8362439,124007366,1425100,226913,38204467.56,4.57,0.0115,5.87,0.1592,30.25,168.37,0.0473,3.28,0.82,80134,0.95,48.6,51.4,25-34,Female,Employee,High,Social Media,Search Ad
2023-12-31,L’Oréal,Espagne,5008365,91728056,2975413,571403,77722473.88,15.52,0.0324,1.68,0.192,189.75,136.02,0.0206,3.06,-0.1,91701,0.08,42.2,57.8,35-44,Male,Student,Low,Digital,Sponsored Post
2023-12-31,L’Oréal,Italie,9700108,136193640,4106216,908860,38381506.36,3.96,0.0301,2.36,0.2213,138.28,42.23,0.0609,4.22,-0.68,39340,-0.76,12.5,87.5,35-44,Male,Student,High,Outdoor,Email
2023-12-31,L’Oréal,Brésil,7937716,58083021,451672,47268,8187240.35,1.03,0.0078,17.57,0.1047,26.84,173.21,0.0755,4.76,0.33,69897,0.31,43.0,57.0,65+,Female,Unemployed,High,Print,Video
2023-12-31,L’Oréal,Australie,9484907,81734994,6014420,1192802,520198415.66,54.84,0.0736,1.58,0.1983,22.07,436.11,0.0447,3.92,0.98,15616,1.03,79.3,20.700000000000003,25-34,Non-binary,Retired,High,Outdoor,Banner
2023-12-31,L’Oréal,Japon,8551973,43475028,3093738,239834,73343029.22,8.58,0.0712,2.76,0.0775,24.71,305.81,0.0794,3.83,0.23,1592,0.23,37.9,62.1,55-64,Female,Unemployed,High,Social Media,Sponsored Post
2023-12-31,Chanel,USA,9329863,83861318,2162591,554374,139177673.09,14.92,0.0258,4.31,0.2563,34.65,251.05,0.0522,3.31,0.59,13832,0.73,76.1,23.900000000000006,18-24,Non-binary,Unemployed,Low,Digital,Banner
2023-12-31,Chanel,France,9201774,79414835,2671584,799781,345433970.13,37.54,0.0336,3.44,0.2994,17.68,431.91,0.0388,4.05,-0.33,64444,-0.28,31.5,68.5,55-64,Non-binary,Student,Middle,Outdoor,Email
2023-12-31,Chanel,Allemagne,2960485,25406302,839404,175684,58099212.39,19.62,0.033,3.53,0.2093,18.49,330.7,0.0298,3.51,-0.16,56621,0.03,30.5,69.5,55-64,Male,Self-employed,High,Digital,Search Ad
2023-12-31,Chanel,UK,8938042,100503447,3384324,1012550,319255026.52,35.72,0.0337,2.64,0.2992,64.19,315.3,0.0439,4.67,0.66,30668,0.51,70.2,29.799999999999997,45-54,Male,Student,Middle,Digital,Banner
2023-12-31,Chanel,Canada,5831042,92693554,5032810,609900,270441635.42,46.38,0.0543,1.16,0.1212,92.68,443.42,0.1302,3.12,0.59,49231,0.67,50.9,49.1,18-24,Female,Retired,Low,Social Media,Search Ad
2023-12-31,Chanel,Espagne,1127809,10387966,309559,24273,6837148.21,6.06,0.0298,3.64,0.0784,2.95,281.67,0.1102,3.12,-0.19,32304,-0.19,26.3,73.7,18-24,Female,Self-employed,Middle,Digital,Sponsored Post
2023-12-31,Chanel,Italie,2511565,27982862,879502,249342,51778244.79,20.62,0.0314,2.86,0.2835,18.1,207.66,0.0731,4.1,0.8,33632,0.72,61.8,38.2,18-24,Non-binary,Unemployed,High,Outdoor,Email
2023-12-31,Chanel,Brésil,4041557,20213793,707623,106261,25712094.52,6.36,0.035,5.71,0.1502,7.36,241.97,0.0267,3.4,0.95,53563,1.01,92.9,7.099999999999994,35-44,Non-binary,Unemployed,High,Outdoor,Video
2023-12-31,Chanel,Australie,3836126,76575029,4841956,251037,39462563.59,10.29,0.0632,0.79,0.0518,54.3,157.2,0.1479,3.8,-0.79,8226,-0.64,9.8,90.2,45-54,Non-binary,Retired,Low,Print,Search Ad
2023-12-31,Chanel,Japon,8007372,99438937,4236090,1152466,511818104.43,63.92,0.0426,1.89,0.2721,148.48,444.11,0.1054,4.1,-0.13,33968,-0.07,29.8,70.2,25-34,Female,Unemployed,Middle,TV,Sponsored Post
2023-12-31,Spotify,USA,1397976,13701549,81539,5898,570128.1,0.41,0.006,17.14,0.0723,4.79,96.66,0.0386,3.12,0.86,41995,0.84,74.4,25.599999999999994,35-44,Non-binary,Student,High,Digital,Video
2023-12-31,Spotify,France,4928063,61799523,4635665,600869,85595426.68,17.37,0.075,1.06,0.1296,14.9,142.45,0.1108,4.76,-0.2,46207,-0.23,20.7,79.3,25-34,Female,Unemployed,Low,TV,Search Ad
2023-12-31,Spotify,Allemagne,9059243,168019274,11157388,3006317,1501041357.31,165.69,0.0664,0.81,0.2694,61.76,499.3,0.1248,3.24,-0.25,31871,-0.39,18.9,81.1,65+,Male,Retired,Middle,TV,Email
2023-12-31,Spotify,UK,3901603,47370740,3464810,959558,144287007.63,36.98,0.0731,1.13,0.2769,21.58,150.37,0.1094,4.75,-0.42,3951,-0.56,23.1,76.9,18-24,Non-binary,Student,High,Digital,Search Ad
2023-12-31,Spotify,Canada,4142817,65107533,6306700,978526,339333162.19,81.91,0.0969,0.66,0.1552,20.52,346.78,0.0613,3.88,0.36,85991,0.36,44.7,55.3,25-34,Non-binary,Unemployed,Low,Outdoor,Sponsored Post
2023-12-31,Spotify,Espagne,4860662,28974739,1963540,560532,222774625.27,45.83,0.0678,2.48,0.2855,19.03,397.43,0.0326,3.16,0.47,98044,0.63,62.3,37.7,45-54,Non-binary,Unemployed,High,Digital,Email
2023-12-31,Spotify,Italie,6731568,71049928,379115,89744,29118578.17,4.33,0.0053,17.76,0.2367,15.95,324.46,0.0243,4.96,-0.44,68091,-0.48,18.6,81.4,45-54,Non-binary,Self-employed,Low,Outdoor,Email
2023-12-31,Spotify,Brésil,470110,4584176,291581,83646,2694636.28,5.73,0.0636,1.61,0.2869,70.39,32.21,0.1421,4.97,0.12,37281,0.29,49.5,50.5,25-34,Female,Retired,Middle,Social Media,Sponsored Post
2023-12-31,Spotify,Australie,6956710,70627853,3101421,461837,49483916.64,7.11,0.0439,2.24,0.1489,15.07,107.15,0.0212,4.86,-0.49,62403,-0.61,23.7,76.3,45-54,Female,Retired,High,Social Media,Sponsored Post
2023-12-31,Spotify,Japon,2105669,33880504,2459417,592727,217195215.51,103.15,0.0726,0.86,0.241,15.05,366.43,0.1454,3.05,0.7,25294,0.87,72.8,27.200000000000003,18-24,Male,Self-employed,High,Digital,Search Ad
2023-12-31,Dell,USA,901075,5507822,266243,32393,5155904.35,5.72,0.0483,3.38,0.1217,1.61,159.17,0.0724,3.85,0.82,75910,0.87,67.3,32.7,65+,Male,Student,Low,Digital,Video
2023-12-31,Dell,France,9526192,99568171,8734207,1284088,263040786.04,27.61,0.0877,1.09,0.147,24.66,204.85,0.0973,4.69,-0.59,52135,-0.48,14.4,85.6,55-64,Female,Employee,Low,Outdoor,Email
2023-12-31,Dell,Allemagne,7226337,73816212,6342341,1150801,382249829.46,52.9,0.0859,1.14,0.1814,15.89,332.16,0.0347,4.7,-0.66,16864,-0.6,9.2,90.8,25-34,Male,Retired,High,Outdoor,Email
2023-12-31,Dell,UK,8003252,60793965,3164600,932114,461826419.99,57.7,0.0521,2.53,0.2945,26.7,495.46,0.0288,4.93,0.99,41411,0.81,69.5,30.5,18-24,Female,Unemployed,High,Digital,Email
2023-12-31,Dell,Canada,3999476,41531273,518485,138922,52646366.92,13.16,0.0125,7.71,0.2679,104.76,378.96,0.076,4.96,0.08,51659,-0.11,37.6,62.4,35-44,Male,Student,Middle,Outdoor,Video
2023-12-31,Dell,Espagne,3714877,23842616,2266338,668350,301853371.93,81.26,0.0951,1.64,0.2949,11.75,451.64,0.104,3.93,0.51,77854,0.37,42.4,57.6,65+,Non-binary,Employee,Middle,Print,Video
2023-12-31,Dell,Italie,4438434,24946708,1504759,138347,58034412.33,13.08,0.0603,2.95,0.0919,96.08,419.48,0.1022,3.38,-0.51,44051,-0.44,17.3,82.7,45-54,Non-binary,Employee,Middle,Print,Banner
2023-12-31,Dell,Brésil,205941,3133712,40065,2747,1362654.93,6.62,0.0128,5.14,0.0686,0.71,495.88,0.08,3.24,-0.68,60043,-0.87,9.9,90.1,45-54,Non-binary,Student,High,Print,Banner
2023-12-31,Dell,Australie,5058656,63371873,6213501,459276,49883051.19,9.86,0.098,0.81,0.0739,180.66,108.61,0.1096,4.55,0.14,47560,0.2,46.5,53.5,25-34,Non-binary,Self-employed,High,Print,Sponsored Post
2023-12-31,Dell,Japon,2384026,17382534,1566315,465143,187116945.97,78.49,0.0901,1.52,0.297,4.71,402.28,0.1415,4.68,-0.35,6372,-0.21,23.8,76.2,35-44,Non-binary,Student,Middle,Digital,Banner
2023-12-31,Visa,USA,3823327,55102301,2692730,191702,90920022.84,23.78,0.0489,1.42,0.0712,106.71,474.28,0.0644,4.65,-0.76,59436,-0.71,7.2,92.8,25-34,Male,Self-employed,Middle,Print,Video
2023-12-31,Visa,France,9933899,132441180,3913872,305925,23807689.31,2.4,0.0296,2.54,0.0782,131.27,77.82,0.099,4.02,-0.99,45159,-1.13,0.4,99.6,55-64,Non-binary,Student,Middle,Outdoor,Search Ad
2023-12-31,Visa,Allemagne,7736357,47509404,288130,44071,7785752.31,1.01,0.0061,26.85,0.153,14.29,176.66,0.0442,4.68,0.8,11052,0.72,60.6,39.4,55-64,Non-binary,Employee,High,Social Media,Search Ad
2023-12-31,Visa,UK,6600032,56535857,2634986,438414,30622745.55,4.64,0.0466,2.5,0.1664,72.82,69.85,0.0502,4.49,-0.75,12781,-0.88,9.4,90.6,35-44,Male,Employee,High,TV,Search Ad
2023-12-31,Visa,Canada,7324090,83378238,5798003,356939,164369141.19,22.44,0.0695,1.26,0.0616,19.28,460.5,0.0831,4.34,0.98,77709,1.03,81.5,18.5,35-44,Male,Student,Low,TV,Banner
2023-12-31,Visa,Espagne,9835031,49948275,2157577,378867,54995224.21,5.59,0.0432,4.56,0.1756,12.24,145.16,0.0603,4.23,0.48,98122,0.5,55.9,44.1,45-54,Female,Employee,Low,Outdoor,Email
2023-12-31,Visa,Italie,9453482,124388926,6975869,468729,28830373.99,3.05,0.0561,1.36,0.0672,66.75,61.51,0.0441,3.88,0.11,87265,0.05,43.0,57.0,25-34,Male,Student,Middle,Digital,Email
2023-12-31,Visa,Brésil,1381031,23591314,404987,35160,701020.51,0.51,0.0172,3.41,0.0868,16.06,19.94,0.1086,4.98,-0.94,89382,-0.98,2.6,97.4,35-44,Non-binary,Retired,Middle,Digital,Sponsored Post
2023-12-31,Visa,Australie,9893209,96534437,5101887,803618,308284460.45,31.16,0.0529,1.94,0.1575,52.62,383.62,0.0214,3.09,-0.57,9497,-0.5,14.0,86.0,25-34,Non-binary,Employee,High,Print,Video
2023-12-31,Visa,Japon,3603391,42831505,2225798,117159,19646482.05,5.45,0.052,1.62,0.0526,8.65,167.69,0.1392,4.52,0.76,66061,0.69,87.8,12.200000000000003,65+,Male,Self-employed,Middle,Print,Sponsored Post
2023-12-31,Mastercard,USA,3467220,42907728,461891,99580,48553774.46,14.0,0.0108,7.51,0.2156,12.27,487.58,0.0816,4.83,0.56,32404,0.45,54.1,45.9,35-44,Female,Unemployed,Low,TV,Banner
2023-12-31,Mastercard,France,6393041,41153003,2028774,301969,5761951.49,0.9,0.0493,3.15,0.1488,30.31,19.08,0.1352,4.57,0.12,82975,0.22,33.5,66.5,45-54,Male,Student,Low,Social Media,Video
2023-12-31,Mastercard,Allemagne,1589706,28847171,1322854,257323,13148650.27,8.27,0.0459,1.2,0.1945,12.08,51.1,0.033,3.88,0.02,12996,0.2,43.4,56.6,35-44,Non-binary,Unemployed,High,Digital,Video
2023-12-31,Mastercard,UK,4768201,70926796,5915656,926676,11792659.93,2.47,0.0834,0.81,0.1566,152.3,12.73,0.053,3.73,0.65,26440,0.48,54.1,45.9,25-34,Male,Student,Middle,TV,Video
2023-12-31,Mastercard,Canada,680859,7410097,391483,71327,31441977.08,46.18,0.0528,1.74,0.1822,1.94,440.81,0.1452,4.33,0.09,68573,0.12,48.7,51.3,35-44,Non-binary,Self-employed,Middle,TV,Banner
2023-12-31,Mastercard,Espagne,2758682,43574227,1387751,165884,44166550.52,16.01,0.0318,1.99,0.1195,10.15,266.25,0.0838,4.45,0.4,28998,0.31,69.4,30.599999999999994,35-44,Non-binary,Self-employed,High,Print,Email
2023-12-31,Mastercard,Italie,9990902,50967161,1216774,298252,100138810.63,10.02,0.0239,8.21,0.2451,15.47,335.75,0.1401,3.35,-0.27,97401,-0.19,33.1,66.9,25-34,Female,Retired,Middle,Social Media,Video
2023-12-31,Mastercard,Brésil,1085125,8470038,414318,73572,14439146.96,13.31,0.0489,2.62,0.1776,4.95,196.26,0.141,3.77,0.08,74137,-0.08,50.3,49.7,55-64,Non-binary,Student,Low,Social Media,Search Ad
2023-12-31,Mastercard,Australie,6278432,61976474,2568017,420882,11739735.35,1.87,0.0414,2.44,0.1639,16.19,27.89,0.1118,4.26,0.58,21741,0.68,59.4,40.6,18-24,Male,Employee,High,Digital,Sponsored Post
2023-12-31,Mastercard,Japon,1921875,33155706,1174360,224887,2759584.01,1.44,0.0354,1.64,0.1915,38.95,12.27,0.1141,3.48,-0.38,48959,-0.27,18.4,81.6,55-64,Male,Retired,Low,Outdoor,Search Ad
2023-12-31,IBM,USA,8240303,141452385,11752498,1977716,569678149.17,69.13,0.0831,0.7,0.1683,36.81,288.05,0.0308,4.13,0.4,66110,0.53,40.1,59.9,18-24,Non-binary,Retired,Low,Social Media,Video
2023-12-31,IBM,France,651095,9152045,117039,17772,2926873.72,4.5,0.0128,5.56,0.1519,2.26,164.68,0.0822,3.66,-0.16,23694,-0.14,42.0,58.0,45-54,Male,Unemployed,High,Digital,Banner
2023-12-31,IBM,Allemagne,8448179,154119016,3792327,1007269,252193023.83,29.85,0.0246,2.23,0.2656,49.17,250.37,0.1092,4.62,-0.63,80700,-0.61,12.6,87.4,35-44,Male,Unemployed,High,TV,Sponsored Post
2023-12-31,IBM,UK,9630016,149862918,11206909,2116271,723022500.39,75.08,0.0748,0.86,0.1888,40.58,341.65,0.0406,3.73,-0.69,79832,-0.58,11.8,88.2,25-34,Male,Student,Middle,TV,Video
2023-12-31,IBM,Canada,4844667,71141568,4015055,308637,56050640.91,11.57,0.0564,1.21,0.0769,20.13,181.61,0.0317,3.37,0.74,56735,0.71,86.5,13.5,18-24,Female,Self-employed,High,Print,Email
2023-12-31,IBM,Espagne,5715279,29801677,2950155,881578,199783052.5,34.96,0.099,1.94,0.2988,9.59,226.62,0.1265,3.07,0.69,7871,0.63,61.8,38.2,25-34,Female,Self-employed,Middle,Print,Search Ad
2023-12-31,IBM,Italie,4075125,20464999,348860,18382,7585128.76,1.86,0.017,11.68,0.0527,5.01,412.62,0.0305,3.6,0.78,58338,0.64,58.9,41.1,18-24,Non-binary,Retired,Low,Digital,Banner
2023-12-31,IBM,Brésil,4540538,81770722,4687302,1160208,315486590.24,69.48,0.0573,0.97,0.2475,29.98,271.92,0.1076,4.79,0.75,61298,0.59,47.1,52.9,25-34,Male,Self-employed,Low,Social Media,Email
2023-12-31,IBM,Australie,8101681,101357234,5773212,632195,116979163.52,14.44,0.057,1.4,0.1095,144.53,185.04,0.0486,3.4,-0.08,78352,-0.22,31.1,68.9,65+,Non-binary,Retired,Middle,TV,Banner
2023-12-31,IBM,Japon,8463083,50208376,3921473,900819,364102769.3,43.02,0.0781,2.16,0.2297,12.76,404.19,0.0864,3.13,-0.4,48552,-0.5,22.5,77.5,55-64,Female,Employee,High,Digital,Search Ad
2023-12-31,Porsche,USA,6387588,108885364,3139348,519840,167588878.05,26.24,0.0288,2.03,0.1656,25.23,322.38,0.1259,3.48,0.87,61473,0.9,56.9,43.1,55-64,Female,Retired,Middle,Social Media,Sponsored Post
2023-12-31,Porsche,France,2502419,17795649,214559,26405,11541774.95,4.61,0.0121,11.66,0.1231,3.94,437.09,0.1416,3.93,-0.73,48459,-0.72,12.5,87.5,65+,Non-binary,Unemployed,Low,Social Media,Search Ad
2023-12-31,Porsche,Allemagne,1860215,26323703,2360267,225476,77620939.16,41.73,0.0897,0.79,0.0955,10.43,344.25,0.0942,3.78,0.74,12836,0.73,64.6,35.400000000000006,55-64,Female,Student,Low,Digital,Email
2023-12-31,Porsche,UK,7191313,50369578,519808,81391,29310223.03,4.08,0.0103,13.83,0.1566,27.56,360.11,0.0459,4.6,-0.2,54122,-0.39,38.3,61.7,35-44,Non-binary,Self-employed,High,Print,Sponsored Post
2023-12-31,Porsche,Canada,2370507,24336058,1811912,380238,156886207.12,66.18,0.0745,1.31,0.2099,5.74,412.6,0.0954,4.12,0.51,33296,0.32,71.1,28.900000000000006,65+,Non-binary,Student,Middle,Outdoor,Sponsored Post
2023-12-31,Porsche,Espagne,8008322,150152760,9755670,1580763,178773875.44,22.32,0.065,0.82,0.162,38.55,113.09,0.1377,3.62,0.31,80579,0.31,34.3,65.7,35-44,Male,Employee,Low,TV,Email
2023-12-31,Porsche,Italie,3188432,59871092,2790199,454935,124239124.93,38.97,0.0466,1.14,0.163,20.23,273.09,0.1324,3.37,0.05,50349,0.09,48.1,51.9,45-54,Female,Employee,High,Print,Email
2023-12-31,Porsche,Brésil,4729135,51883546,4784426,1196843,62087266.2,13.13,0.0922,0.99,0.2502,16.95,51.88,0.1483,3.51,0.78,2710,0.78,61.5,38.5,18-24,Female,Self-employed,High,Outdoor,Sponsored Post
2023-12-31,Porsche,Australie,3827026,38684668,1691913,501467,212404067.37,55.5,0.0437,2.26,0.2964,71.6,423.57,0.052,3.88,0.1,14013,0.06,35.7,64.3,45-54,Non-binary,Retired,Low,Digital,Video
2023-12-31,Porsche,Japon,687355,11605075,287101,22759,4935575.42,7.18,0.0247,2.39,0.0793,80.05,216.86,0.1099,4.65,-0.07,75876,0.09,32.2,67.8,55-64,Non-binary,Student,Middle,Outdoor,Email
2023-12-31,Ferrari,USA,6583007,68875348,866782,43456,2561505.7,0.39,0.0126,7.59,0.0501,29.3,58.94,0.0947,4.28,-0.56,68593,-0.68,17.4,82.6,55-64,Female,Unemployed,High,TV,Search Ad
2023-12-31,Ferrari,France,4358201,53217015,4808679,923809,212925189.95,48.86,0.0904,0.91,0.1921,100.03,230.49,0.0233,4.73,0.61,89063,0.47,69.9,30.099999999999994,55-64,Female,Retired,High,Print,Banner
2023-12-31,Ferrari,Allemagne,4893750,72388317,1210571,201931,29908432.55,6.11,0.0167,4.04,0.1668,37.44,148.11,0.027,4.63,-0.66,3730,-0.64,14.7,85.3,18-24,Male,Retired,Middle,TV,Search Ad
2023-12-31,Ferrari,UK,6749485,105337299,3549290,304547,141037815.78,20.9,0.0337,1.9,0.0858,21.16,463.11,0.1489,3.05,0.9,91977,1.04,79.4,20.599999999999994,65+,Non-binary,Unemployed,High,Digital,Sponsored Post
2023-12-31,Ferrari,Canada,8601909,123467173,12298076,1495604,392780811.32,45.66,0.0996,0.7,0.1216,49.85,262.62,0.0873,3.88,-0.69,32597,-0.49,15.1,84.9,25-34,Female,Unemployed,Low,Print,Banner
2023-12-31,Ferrari,Espagne,8018744,51191378,1671712,296697,125922708.91,15.7,0.0327,4.8,0.1775,14.78,424.41,0.1429,3.49,-0.81,73322,-0.67,9.2,90.8,55-64,Male,Student,Middle,Print,Sponsored Post
2023-12-31,Ferrari,Italie,512248,3095612,103427,7828,615925.24,1.2,0.0334,4.95,0.0757,1.11,78.68,0.1463,4.39,-0.57,89294,-0.39,18.6,81.4,65+,Female,Unemployed,Middle,TV,Email
2023-12-31,Ferrari,Brésil,4175311,70551573,4854484,658509,16854504.61,4.04,0.0688,0.86,0.1356,28.73,25.59,0.1452,4.38,0.54,51858,0.53,44.8,55.2,65+,Female,Retired,Low,TV,Video
2023-12-31,Ferrari,Australie,442884,4137694,120163,27013,6247296.65,14.11,0.029,3.69,0.2248,1.59,231.26,0.0962,3.82,0.56,57981,0.44,76.0,24.0,65+,Male,Student,Middle,TV,Video
2023-12-31,Ferrari,Japon,870001,11137187,377047,71805,13187073.51,15.16,0.0339,2.31,0.1904,5.33,183.65,0.0284,4.29,0.16,49888,0.33,31.3,68.7,45-54,Non-binary,Retired,High,Print,Banner
2023-12-31,Rolex,USA,6915891,69671008,1811276,201143,45755309.97,6.62,0.026,3.82,0.1111,35.35,227.48,0.0453,4.2,0.06,24854,-0.0,27.7,72.3,25-34,Non-binary,Employee,Middle,Social Media,Sponsored Post
2023-12-31,Rolex,France,2379532,31166331,2657557,245799,50937657.42,21.41,0.0853,0.9,0.0925,6.72,207.23,0.0334,4.32,-0.69,20371,-0.79,7.9,92.1,65+,Female,Retired,High,Social Media,Search Ad
2023-12-31,Rolex,Allemagne,5258292,60391037,4187022,868031,293751175.89,55.86,0.0693,1.26,0.2073,79.15,338.41,0.1118,3.26,-0.65,8483,-0.5,16.4,83.6,18-24,Male,Retired,Middle,Digital,Sponsored Post
2023-12-31,Rolex,UK,6384149,66155107,3994342,354095,97858090.59,15.33,0.0604,1.6,0.0886,15.5,276.36,0.1319,4.41,0.69,47273,0.73,77.3,22.700000000000003,65+,Male,Retired,Low,Outdoor,Banner
2023-12-31,Rolex,Canada,2907850,17770009,525722,78496,20732457.03,7.13,0.0296,5.53,0.1493,4.53,264.12,0.1094,3.84,-0.87,31862,-1.04,4.1,95.9,18-24,Non-binary,Retired,High,Social Media,Search Ad
2023-12-31,Rolex,Espagne,3743069,71117944,3088722,230108,59657200.0,15.94,0.0434,1.21,0.0745,23.78,259.26,0.0438,3.49,0.37,42333,0.49,44.4,55.6,25-34,Female,Retired,Low,TV,Email
